@id;@type;http://data.doremus.org/ontology#U12_has_genre;http://data.doremus.org/ontology#U16_has_catalogue_statement;http://erlangen-crm.org/current/P102_has_title;http://erlangen-crm.org/current/P3_has_note;http://data.doremus.org/ontology#U40_has_catalogue_name;http://data.doremus.org/ontology#U41_has_catalogue_number;http://erlangen-crm.org/efrbroo/R9_is_realised_in;http://data.doremus.org/ontology#U4_had_princeps_publication;http://erlangen-crm.org/efrbroo/R10_has_member;http://erlangen-crm.org/efrbroo/R40_has_representative_expression;http://data.doremus.org/ontology#U17_has_opus_statement;http://data.doremus.org/ontology#U42_has_opus_number;http://data.doremus.org/ontology#U23_has_casting_detail;http://data.doremus.org/ontology#U2_foresees_use_of_medium_of_performance_of_type;http://erlangen-crm.org/current/P1_is_identified_by;http://erlangen-crm.org/current/P67_refers_to;http://erlangen-crm.org/efrbroo/R19_created_a_realisation_of;http://erlangen-crm.org/efrbroo/R24_created;http://data.doremus.org/ontology#U13_has_casting;http://erlangen-crm.org/efrbroo/R44_carried_out_by;http://erlangen-crm.org/efrbroo/R50_assigned_to;http://erlangen-crm.org/efrbroo/R51_assigned;http://erlangen-crm.org/current/P4_has_time-span;http://erlangen-crm.org/current/P9_consists_of;http://erlangen-crm.org/efrbroo/R17_created;http://erlangen-crm.org/current/P82_at_some_time_within;http://data.doremus.org/ontology#U31_had_function_of_type;http://erlangen-crm.org/current/P14_carried_out_by;http://erlangen-crm.org/current/P165_incorporates;http://erlangen-crm.org/efrbroo/R25_performed;http://data.doremus.org/ontology#U44_has_dedication_statement;http://data.doremus.org/ontology#U10_has_order_number;http://data.doremus.org/ontology#U11_has_key;http://erlangen-crm.org/current/P81_ongoing_throughout;http://data.doremus.org/ontology#U5_had_premiere;http://erlangen-crm.org/efrbroo/R3_is_realised_in;http://data.doremus.org/ontology#U43_has_opus_subnumber
http://data.doremus.org/work/0a1d8881-5d85-3b4d-81d2-1e2cc26de2da;['http://erlangen-crm.org/efrbroo/F14_Individual_Work'];;;;;;;[{'@id': 'http://data.doremus.org/expression/065ddfe7-beb2-359d-a2c7-e5195bb9bc37'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/event/6492149b-293e-3063-bf83-48756f53666e;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;;;;;;;;;;;;;;;;;[{'@id': 'http://isni.org/isni/0000000121751303'}];[{'@id': 'http://data.doremus.org/work/e42ac34c-9cc0-305e-b33a-da42dd867521'}];[{'@id': 'http://data.doremus.org/expression/7b963f48-8c1d-3cd0-8b9b-20ecbeb4c677'}];;;;;;;;;;;;;;;
http://data.doremus.org/event/43c2b106-4013-3138-b8fa-ded6d7aedbd7;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;;;;;;;;;;;;;;;;;[{'@id': 'http://isni.org/isni/0000000121751303'}];[{'@id': 'http://data.doremus.org/work/5fc0ec8b-781f-3bc2-85c8-b04aee47b2db'}];[{'@id': 'http://data.doremus.org/expression/9be811f7-1a05-38d8-b42e-c9c7a1cdf8c7'}];;;;;;;;;;;;;;;
http://data.doremus.org/event/0274e09d-e416-321b-ae3a-6a516e123dca;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;;;;;;;;;;;;;;;;;[{'@id': 'http://isni.org/isni/0000000121751303'}];[{'@id': 'http://data.doremus.org/work/7115abab-f252-3175-b2f9-3fee8ce0f04c'}];[{'@id': 'http://data.doremus.org/expression/2155beea-80c3-37db-8ed0-42924c85431d'}];;;;;;;;;;;;;;;
http://data.doremus.org/event/c1bf5695-718b-39c6-b6dd-35940ed5d52c;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/a769119a-93ae-38cf-90af-6de8ab039d67'}];;;;;;;;;;;;
http://data.doremus.org/expression/b13e53d4-2fd1-3f05-9e4a-65f0796fc26c;['http://erlangen-crm.org/efrbroo/F22_Self-Contained_Expression'];[{'@id': 'http://data.doremus.org/vocabulary/iaml/genre/ms'}];[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb496'}];"[{'@value': 'Coronation mass'}, {'@value': 'Imperial mass'}, {'@value': 'Messe Nelson'}, {'@value': 'Missa in angustiis'}, {'@value': 'Nelsonmesse'}, {'@value': ""L'impériale""}]";[{'@value': 'Exécution en présence de Nelson et Lady Hamilton : Eisenstadt, septembre 1800'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@value': '11'}];;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb496;['http://data.doremus.org/ontology#M1_Catalogue_Statement'];;;;[{'@value': 'Hob XXII 11'}];[{'@value': 'Hob'}];[{'@value': 'XXII'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/expression/9e22589b-7d14-3c06-9e9f-844e6d229c0a;['http://erlangen-crm.org/efrbroo/F22_Self-Contained_Expression'];[{'@id': 'http://data.doremus.org/vocabulary/iaml/genre/ms'}];[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb361'}];[{'@value': 'Grosse Messe'}];"[{'@value': 'Comp. à Vienne'}, {'@value': ""Le Credo et l'Agnus Dei sont inachevés""}, {'@value': 'Musique réutilisée pour Davidde penitente, KV 469'}]";;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/vocabulary/key/cm'}];;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb361;['http://data.doremus.org/ontology#M1_Catalogue_Statement'];;;;[{'@value': 'KV 417a'}];[{'@value': 'KV'}];[{'@value': '417a'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/event/eac62acb-da2c-3aa0-91a0-573531838824;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/613c11f5-b546-36c8-befe-a7f69edc2243'}];;;;;;;;;;;;
http://data.doremus.org/event/9acca1a0-22ca-3c74-bcfe-ee88bc88b1ec;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/9b2a0aa7-6cfd-34cc-aee6-eba340369f49'}];;;;;;;;;;;;
http://data.doremus.org/expression/5c8da245-6681-36b8-9822-2200fa43249d/casting/1;['http://data.doremus.org/ontology#M6_Casting'];;;;[{'@value': 'Ensemble instrumental'}];;;;;;;;;[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb624'}];;;;;;;;;;;;;;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb624;['http://data.doremus.org/ontology#M23_Casting_Detail'];;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/vocabulary/iaml/mop/oie'}];;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/expression/a68ee0b5-7e33-3981-8443-0c204ce8cceb/casting/1;['http://data.doremus.org/ontology#M6_Casting'];;;;[{'@value': 'Clarinette, piano'}];;;;;;;;;[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb118'}, {'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb119'}];;;;;;;;;;;;;;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb118;['http://data.doremus.org/ontology#M23_Casting_Detail'];;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/vocabulary/iaml/mop/wcl'}];;;;;;;;;;;;;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb119;['http://data.doremus.org/ontology#M23_Casting_Detail'];;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/vocabulary/iaml/mop/kpf'}];;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/work/17dfca95-439f-3edd-a018-c5a45e78a4d3;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;;;;;;;;[{'@id': 'http://data.doremus.org/work/bde6b6bb-da32-3729-ab23-ae722e6a5f1c'}];[{'@id': 'http://data.doremus.org/expression/2bf89d6d-a042-3357-bc37-728aa998b371'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/event/b36027e1-ef12-3eca-be15-5e157d8798b0;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/work/ae7dd01f-71cf-3df6-b7de-59ea08ef08aa'}];;;;;;[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb694'}];[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb695'}];[{'@id': 'http://data.doremus.org/expression/00595d46-ddeb-3bee-b9a3-1cd8799e9812'}];;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb694;['http://erlangen-crm.org/current/E52_Time-Span'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@type': 'http://purl.org/dc/terms/W3CDTF', '@value': '0000/9999'}];;;
_:n4c91e587c8804ce4a24a1896dadc47ffb695;['http://erlangen-crm.org/current/E7_Activity'];;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'compositeur'}];[{'@id': 'http://data.doremus.org/artist/68d6fa90-86ef-388d-8256-e94ae5e402fd'}];;;;;;;;;
http://data.doremus.org/artist/a1b3bf5f-5728-39ea-be6a-04919919031c;['http://erlangen-crm.org/current/E21_Person'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/expression/19f218b7-7930-3f11-ae9e-c7cd8b8609d1;['http://erlangen-crm.org/efrbroo/F25_Performance_Plan'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/de15f478-333e-30e1-be14-110604795526'}];;;;;;;;
http://data.doremus.org/work/53743da3-330b-3334-bb30-c6e36b683e90;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;;;;;;;;[{'@id': 'http://data.doremus.org/work/ab07e439-4f49-3b44-9edc-8aa1dbf19c8d'}];[{'@id': 'http://data.doremus.org/expression/30ed6938-e4c1-3fd6-a124-be0dbb7e9e9b'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/work/b3e15de4-5fb5-32c9-b0a3-dec9233258b0;['http://erlangen-crm.org/efrbroo/F14_Individual_Work'];;;;;;;[{'@id': 'http://data.doremus.org/expression/fff342e8-32ff-31bf-a258-ba0db7b078e5'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/performance/fa0a78e4-e6cb-336f-8dca-3589dd76fca8'}];;
http://data.doremus.org/work/0d6651df-bb11-37d6-ba08-620d4b1ffff5;['http://erlangen-crm.org/efrbroo/F14_Individual_Work'];;;;;;;[{'@id': 'http://data.doremus.org/expression/17b6405a-21df-39b9-b91c-817edfbdefb5'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/performance/d3517214-ceba-38b7-9213-d4b531d1b9dc'}];;
http://data.doremus.org/work/f501f99e-2b8a-35d5-942e-c3a9e49a6d4a;['http://erlangen-crm.org/efrbroo/F15_Complex_Work'];;;;;;;;;[{'@id': 'http://data.doremus.org/work/9df5c9d6-7315-3676-aee0-eac4ad919a40'}];[{'@id': 'http://data.doremus.org/expression/24bf3615-f8d9-37c3-89dd-d530bfad7ade'}];;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/performance/e6faf4c7-9898-3709-be8a-356c3d0d4362;['http://erlangen-crm.org/efrbroo/F31_Performance'];;;;[{'@value': '1re exécution : Vienne, palais du prince Lobkowitz, mars 1807'}];;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/df308b59-7f14-35b0-a7a7-fc01621695ab'}];;;;;;;
http://data.doremus.org/work/6f8e4c1d-7c4a-3044-ba5c-bb705ff61514;['http://erlangen-crm.org/efrbroo/F14_Individual_Work'];;;;;;;[{'@id': 'http://data.doremus.org/expression/f061d70b-028d-33c6-b1f9-e9f386127abf'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/event/e5699277-8714-333a-9850-4039670c9d9f;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;;;;;;;;;;;;;;;;;[{'@id': 'http://isni.org/isni/0000000121751303'}];[{'@id': 'http://data.doremus.org/work/290a3678-911f-3ad3-b39f-c329af058a60'}];[{'@id': 'http://data.doremus.org/expression/80a20425-de7d-31a2-a257-91c3b4d5c86e'}];;;;;;;;;;;;;;;
http://data.doremus.org/expression/3438ab71-4243-3d50-830f-1d4bb6695e48;['http://erlangen-crm.org/efrbroo/F25_Performance_Plan'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/7c6d3167-48cc-3c4b-bfe5-60d691887255'}];;;;;;;;
http://data.doremus.org/work/975de7bb-da2d-3509-ab20-f8b928893756;['http://erlangen-crm.org/efrbroo/F14_Individual_Work'];;;;;;;[{'@id': 'http://data.doremus.org/expression/63ae37a9-2c21-37c6-abb9-ec29e28093a2'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/event/08d71228-8ddf-3c00-a25e-a83f80666177;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;;;;;;;;;;;;;;;;;[{'@id': 'http://isni.org/isni/0000000121751303'}];[{'@id': 'http://data.doremus.org/work/d7ce4531-0649-35b0-acfb-53f8a4b85442'}];[{'@id': 'http://data.doremus.org/expression/497fea1d-7a99-3510-b8a4-80b673b55f33'}];;;;;;;;;;;;;;;
http://data.doremus.org/expression/61bd7e36-44b8-3427-b071-376b77ff23fb/casting/1;['http://data.doremus.org/ontology#M6_Casting'];;;;[{'@value': 'Violons (2), violoncelle, contrebasse'}];;;;;;;;;[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb644'}, {'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb646'}, {'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb647'}];;;;;;;;;;;;;;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb644;['http://data.doremus.org/ontology#M23_Casting_Detail'];;;;;;;;;;;;;;[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb645'}];;;;;;;;;;;;;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb645;['http://data.doremus.org/ontology#M14_Medium_Of_Performance'];;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'violons (2)'}];;;;;;;;;;;;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb646;['http://data.doremus.org/ontology#M23_Casting_Detail'];;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/vocabulary/iaml/mop/svc'}];;;;;;;;;;;;;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb647;['http://data.doremus.org/ontology#M23_Casting_Detail'];;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/vocabulary/iaml/mop/sdb'}];;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/publication/f51b3a2a-3841-3f95-94f2-5ddff661d402;['http://erlangen-crm.org/efrbroo/F24_Publication_Expression'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/81c76715-9280-3fe7-8940-e44011edba7f'}];;;;;;;;
http://data.doremus.org/work/d2682825-7a49-3f14-946e-d36fecded2cc;['http://erlangen-crm.org/efrbroo/F19_Publication_Work'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/publication/88112095-56be-3b2e-a079-959b734fbd06'}];
http://data.doremus.org/event/2a0b8ef0-e07b-3782-9307-c0d26330e65a;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/108828ea-0e4c-3434-87fa-4c2fc7629d57'}];;;;;;;;;;;;
http://data.doremus.org/work/8c77ce5c-4ef7-3c31-ad58-832279d75571;['http://erlangen-crm.org/efrbroo/F14_Individual_Work'];;;;;;;[{'@id': 'http://data.doremus.org/expression/1f7c9ed7-5d16-34ab-ab0d-755de3b27353'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/expression/94f43c92-bf5c-3fc6-b155-f06a3a5c941b/dedication;['http://data.doremus.org/ontology#M15_Dedication'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'Dédicace à Catherine Maberly'}];;;;;;
http://data.doremus.org/event/0930bde2-7bf0-3a9c-8022-66a2e1ab4176;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;;;;;;;;;;;;;;;;;[{'@id': 'http://isni.org/isni/0000000121751303'}];[{'@id': 'http://data.doremus.org/work/9648d79c-695e-3c7e-84ee-78e2c4f159c0'}];[{'@id': 'http://data.doremus.org/expression/70f355a7-66b5-34ca-b127-f1515eca21f9'}];;;;;;;;;;;;;;;
http://data.doremus.org/event/c6c2a965-7c1c-353b-82eb-ffce6fa17337;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/work/8fcd58e5-fd85-3566-9e9b-1fe6387f9be0'}];;;;;;[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb304'}];[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb305'}];[{'@id': 'http://data.doremus.org/expression/2ebcffd2-8b38-3ac9-ace5-b23920fc4f52'}];;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb304;['http://erlangen-crm.org/current/E52_Time-Span'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@type': 'http://purl.org/dc/terms/W3CDTF', '@value': '1904/9999'}];;;
_:n4c91e587c8804ce4a24a1896dadc47ffb305;['http://erlangen-crm.org/current/E7_Activity'];;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'compositeur'}];[{'@id': 'http://data.doremus.org/artist/1cfb1cad-a27b-3870-8fa9-319c98a9999c'}];;;;;;;;;
http://data.doremus.org/expression/8e7d6232-2de9-302b-b682-6361765d6fa7/casting/1;['http://data.doremus.org/ontology#M6_Casting'];;;;[{'@value': 'Clavier'}];;;;;;;;;[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb712'}];;;;;;;;;;;;;;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb712;['http://data.doremus.org/ontology#M23_Casting_Detail'];;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/vocabulary/iaml/mop/kun'}];;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/event/8b4ec80e-ace3-3561-a5bc-b9fd986ad1cb;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/work/3f65b553-e489-3164-9362-6fc175a0edc6'}];;;;;;[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb392'}];[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb393'}];[{'@id': 'http://data.doremus.org/expression/fec11761-45f9-37f3-9a51-03e14a8f07ef'}];;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb392;['http://erlangen-crm.org/current/E52_Time-Span'];;;;;;;;;;;;;;;;;;;;;;;;;;[{'@type': 'http://purl.org/dc/terms/W3CDTF', '@value': '17000101/17281231'}];;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb393;['http://erlangen-crm.org/current/E7_Activity'];;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'compositeur'}];[{'@id': 'http://data.doremus.org/artist/0f9b1e4f-3de5-3b83-92cf-38f6bf31d005'}];;;;;;;;;
http://data.doremus.org/expression/fcbf9cee-902a-39cd-a72a-2fdf8b01f4b6;['http://erlangen-crm.org/efrbroo/F25_Performance_Plan'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/5695f374-a496-34f1-b7d8-e4453725982d'}];;;;;;;;
http://data.doremus.org/expression/7e4c06d8-d32e-3c59-bc88-38224d82fee2;['http://erlangen-crm.org/efrbroo/F22_Self-Contained_Expression'];[{'@id': 'http://data.doremus.org/vocabulary/iaml/genre/ms'}];[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb96'}];[{'@value': 'Theresienmesse'}];;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/7e4c06d8-d32e-3c59-bc88-38224d82fee2/casting/1'}];;;;;;;;;;;;;[{'@value': '12'}];[{'@id': 'http://data.doremus.org/vocabulary/key/bb'}];;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb96;['http://data.doremus.org/ontology#M1_Catalogue_Statement'];;;;[{'@value': 'Hob XXII 12'}];[{'@value': 'Hob'}];[{'@value': 'XXII'}];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/event/eb3f3a89-48e7-309a-9ded-e2e01c689619;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/work/09278ffc-28cb-3331-b477-74a62998c93c'}];;;;;;[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb202'}];[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb203'}];[{'@id': 'http://data.doremus.org/expression/eadd4000-ac71-3685-a34e-b8c8a24ebd2b'}];;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb202;['http://erlangen-crm.org/current/E52_Time-Span'];;;;;;;;;;;;;;;;;;;;;;;;;;[{'@type': 'http://purl.org/dc/terms/W3CDTF', '@value': '19240101/19241231'}];;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb203;['http://erlangen-crm.org/current/E7_Activity'];;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'compositeur'}];[{'@id': 'http://data.doremus.org/artist/7d2b78ea-0322-358e-8c3d-a7a669a7a6e1'}];;;;;;;;;
http://data.doremus.org/event/ca797dde-4d1b-3ec9-a222-a6a9c5fd0ea1;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;;;;;;;;;;;;;;;;;[{'@id': 'http://isni.org/isni/0000000121751303'}];[{'@id': 'http://data.doremus.org/work/2d200d5b-4a99-335e-b32f-9dcec9763ea8'}];[{'@id': 'http://data.doremus.org/expression/8affc140-5ed9-3ce4-9e68-de9c76580184'}];;;;;;;;;;;;;;;
http://data.doremus.org/artist/7e1f2e0e-f2d7-3217-84e6-abdfd1b77a45;['http://erlangen-crm.org/current/E21_Person'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/expression/c539a691-5e30-347d-b756-b9317aac9752/casting/1;['http://data.doremus.org/ontology#M6_Casting'];;;;[{'@value': 'Harmonica de verre'}];;;;;;;;;[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb556'}];;;;;;;;;;;;;;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb556;['http://data.doremus.org/ontology#M23_Casting_Detail'];;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/vocabulary/iaml/mop/mgh'}];;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/expression/545b7476-a5e0-35fb-8096-7476de477f9a/dedication;['http://data.doremus.org/ontology#M15_Dedication'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'Dédicace à Marek Janowski'}];;;;;;
http://data.doremus.org/expression/53ed9a3d-cf00-38be-ab8c-1690b74d2a61;['http://erlangen-crm.org/efrbroo/F25_Performance_Plan'];;;;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/expression/cb39626c-85ca-3347-8cec-b8b2ee5bcc05'}];;;;;;;;
http://data.doremus.org/event/bb5fa126-cf21-31c4-b6d3-a18334dec6ee;['http://erlangen-crm.org/efrbroo/F42_Representative_Expression_Assignment'];;;;;;;;;;;;;;;;;;;;[{'@id': 'http://isni.org/isni/0000000121751303'}];[{'@id': 'http://data.doremus.org/work/732c5bd6-e760-3c0a-b72a-891a131fd980'}];[{'@id': 'http://data.doremus.org/expression/b0dcb942-99f8-3c4f-9811-6f2a0529d172'}];;;;;;;;;;;;;;;
http://data.doremus.org/expression/170bca3e-9600-3565-959d-b1873416e1b7/casting/1;['http://data.doremus.org/ontology#M6_Casting'];;;;[{'@value': 'Hautbois, piano'}];;;;;;;;;[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb371'}, {'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb372'}];;;;;;;;;;;;;;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb371;['http://data.doremus.org/ontology#M23_Casting_Detail'];;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/vocabulary/iaml/mop/wob'}];;;;;;;;;;;;;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb372;['http://data.doremus.org/ontology#M23_Casting_Detail'];;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/vocabulary/iaml/mop/kpf'}];;;;;;;;;;;;;;;;;;;;;;;
http://data.doremus.org/event/0da42252-b39f-3941-b608-162ea2d587d7;['http://erlangen-crm.org/efrbroo/F28_Expression_Creation'];;;;;;;;;;;;;;;;;[{'@id': 'http://data.doremus.org/work/734a821b-1c52-33f9-9fa8-7b3c90fd775a'}];;;;;;[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb445'}];[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb446'}];[{'@id': 'http://data.doremus.org/expression/a2e6b03e-74d7-3328-8806-150045b19789'}];;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb445;['http://erlangen-crm.org/current/E52_Time-Span'];;;;;;;;;;;;;;;;;;;;;;;;;;[{'@type': 'http://purl.org/dc/terms/W3CDTF', '@value': '17820101/17821231'}];;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb446;['http://erlangen-crm.org/current/E7_Activity'];;;;;;;;;;;;;;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'compositeur'}];[{'@id': 'http://data.doremus.org/artist/b27619a8-4e03-3de2-a389-a748ecedf28a'}];;;;;;;;;
http://data.doremus.org/expression/ed806091-8762-304e-bb0d-0e1fe5ca07a1/casting/1;['http://data.doremus.org/ontology#M6_Casting'];;;;[{'@value': 'Cordes'}];;;;;;;;;[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb2'}];;;;;;;;;;;;;;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb2;['http://data.doremus.org/ontology#M23_Casting_Detail'];;;;;;;;;;;;;;[{'@id': '_:n4c91e587c8804ce4a24a1896dadc47ffb3'}];;;;;;;;;;;;;;;;;;;;;;;
_:n4c91e587c8804ce4a24a1896dadc47ffb3;['http://data.doremus.org/ontology#M14_Medium_Of_Performance'];;;;;;;;;;;;;;;[{'@language': 'fr', '@value': 'cordes'}];;;;;;;;;;;;;;;;;;;;;;
